id,total,asian,black,hispanic,white,indian_american,indian_american
8641159,27,0,26,0,1,0,0
8641166,1,0,0,0,1,0,0
8641173,1,0,1,0,0,0,0
8641174,13,0,8,1,4,0,0
8641177,8,0,8,0,0,0,0
8641179,10,0,6,0,4,0,0
8641201,11,0,7,1,1,0,0
8641202,26,0,16,3,7,0,0
8641203,37,2,20,2,11,0,0
8641209,267,11,72,35,142,0,2
8641210,8,0,4,0,4,0,0
8641212,3,0,1,1,1,0,0
8641213,23,0,16,1,0,0,0
8641216,49,0,38,5,2,0,0
8641218,6,0,4,1,1,0,0
8641220,46,1,36,3,3,0,0
8641221,271,0,199,25,29,0,0
8641224,5,0,2,3,0,0,0
8641227,12,1,6,0,5,0,0
8641229,1,0,0,0,1,0,0
8641231,207,1,78,68,44,0,0
8641233,26,0,20,2,4,0,0
8641237,44,1,26,6,10,0,0
8641248,3,0,0,0,3,0,0
8641250,15,0,10,1,4,0,0
8641251,7,0,3,1,3,0,0
8641252,8,0,2,4,1,0,0
8641258,63,0,47,10,4,0,0
8641302,47,0,31,11,5,0,0
8641303,24,0,2,15,6,0,0
8641304,6,0,1,1,4,0,0
8641311,13,0,12,0,1,0,0
8641320,14,0,7,3,4,0,0
8641321,3,0,1,2,0,0,0
8641322,11,0,10,1,0,0,0
8641325,65,0,55,4,4,0,0
8641331,5,0,4,0,1,0,0
8641337,10,0,4,2,4,0,0
8641340,22,0,5,11,0,0,0
8641342,28,0,24,3,1,0,0
8641344,2,0,1,0,1,0,0
8641349,23,1,6,10,5,0,0
8641350,19,1,16,2,0,0,0
8641352,12,0,4,1,7,0,0
8641356,9,0,2,0,7,0,0
8641360,9,0,7,1,0,0,0
8641361,3,0,2,0,1,0,0
8641376,26,0,19,2,4,0,0
8641378,6,2,1,0,3,0,0
8641379,6,1,0,0,5,0,0
8641380,3,0,2,1,0,0,0
8641381,24,0,1,13,10,0,0
8641383,18,0,13,2,0,0,0
8641384,5,0,1,0,3,0,0
8641386,14,0,7,0,7,0,0
8641389,7,0,0,0,7,0,0
8641398,2,0,2,0,0,0,0
8641399,1,0,0,0,1,0,0
8641408,6,1,1,1,3,0,0
8641412,21,2,5,4,10,0,0
8641415,1,0,0,0,1,0,0
8641438,7,0,4,0,0,0,0
8641454,14,0,9,2,3,0,0
8641464,1,0,0,0,1,0,0
8641476,1,0,1,0,0,0,0
8641477,20,1,10,2,7,0,0
8641478,221,0,171,29,17,0,0
8641498,36,0,29,5,0,0,0
8641527,1,0,1,0,0,0,0
8641534,65,1,55,2,5,0,0
8641539,5,0,2,2,1,0,0
8641552,13,0,11,1,1,0,0
8641556,1,0,0,0,1,0,0
8641560,19,2,3,1,12,0,0
8641564,9,0,3,0,5,0,0
8641565,1,0,1,0,0,0,0
8641566,12,3,5,0,4,0,0
8641575,2,0,1,1,0,0,0
8641580,133,0,108,8,9,0,0
8641589,27,0,13,6,7,0,0
8641590,11,0,10,0,0,0,0
8641592,7,0,5,1,0,0,0
8641600,39,0,22,3,11,0,0
8641611,3,0,1,2,0,0,0
8641612,49,1,45,1,2,0,0
8641613,6,1,3,0,0,0,0
8641616,10,0,3,4,3,0,0
8641618,1,0,0,0,1,0,0
8641619,1,0,1,0,0,0,0
8641632,3,0,1,0,2,0,0
8641633,2,0,0,1,1,0,0
8641634,33,0,18,10,3,0,0
8641635,74,2,31,2,35,0,0
8641640,155,0,128,10,7,0,0
8641642,1,0,1,0,0,0,0
8641646,1,0,1,0,0,0,0
8641649,2,0,1,0,1,0,0
8641654,3,0,1,0,1,0,0
8641664,1,0,1,0,0,0,0
8641672,2,0,1,0,1,0,0
8641674,2,0,0,0,2,0,0
8641676,1,0,0,0,1,0,0
8641680,2,0,2,0,0,0,0
8641685,6,0,3,1,2,0,0
8641687,1,0,0,0,1,0,0
8641691,29,0,13,2,14,0,0
8641694,1,0,1,0,0,0,0
8641696,199,3,69,12,105,0,0
8641697,14,0,13,0,0,0,0
8641704,1,0,0,1,0,0,0
8641708,16,0,5,5,6,0,0
8641711,1,0,1,0,0,0,0
8641713,1,0,0,1,0,0,0
8641716,13,0,5,5,2,0,0
8641719,8,0,7,1,0,0,0
8641736,1,0,1,0,0,0,0
8641738,7,0,5,0,1,0,0
8641740,3,0,2,0,0,0,0
8641774,1,0,0,1,0,0,0
8641776,47,1,38,3,5,0,0
8641778,14,0,8,3,1,0,0
8641787,7,0,5,2,0,0,0
8641788,2,0,1,0,0,0,0
8641791,26,0,25,1,0,0,0
8641798,22,0,16,2,4,0,0
8641800,160,1,129,7,19,0,0
8641801,5,0,1,2,2,0,0
8641803,10,0,10,0,0,0,0
8641806,10,0,1,0,8,0,0
8641807,36,1,2,15,16,0,1
8641808,5,0,0,0,4,0,1
8641810,139,0,110,11,13,0,0
8641819,1,0,0,0,1,0,0
8641821,222,0,174,25,11,0,0
8641827,5,0,5,0,0,0,0
8641837,121,0,90,19,4,0,0
8641841,31,0,24,3,1,0,0
8641869,58,0,44,7,4,0,0
8641873,109,0,13,2,87,0,4
8641879,2,0,1,1,0,0,0
8641884,31,0,11,14,6,0,0
8641887,4,0,2,0,2,0,0
8641890,26,0,23,0,2,0,0
8641894,7,0,3,1,3,0,0
8641896,14,0,5,6,3,0,0
8641897,11,0,7,1,2,0,0
8641909,105,0,33,10,60,0,0
8641912,1,0,0,0,1,0,0
8641914,44,0,34,5,3,0,0
8641916,7,0,5,0,1,0,0
8641937,2,0,2,0,0,0,0
8641941,7,0,2,1,3,0,0
8641947,3,0,3,0,0,0,0
8641950,7,0,6,0,1,0,0
8641955,1,0,1,0,0,0,0
8641960,4,0,3,0,1,0,0
8641962,3,0,0,2,0,0,0
8641994,250,0,193,38,8,0,0
8641997,3,0,1,0,1,0,0
8642027,7,0,5,1,1,0,0
8642068,1,0,0,0,1,0,0
8642094,6,0,4,1,1,0,0
8642141,5,0,3,0,2,0,0
8642146,4,0,2,0,1,0,0
8642149,2,0,0,0,2,0,0
8642153,2,0,0,0,1,0,0
8642154,15,0,14,1,0,0,0
8642155,3,0,0,1,2,0,0
8642162,5,0,2,2,1,0,0
8642163,15,0,13,2,0,0,0
8642170,1,0,0,0,1,0,0
8642174,76,0,12,5,58,0,0
8642189,10,0,6,1,3,0,0
8642195,33,1,2,0,27,0,0
8642200,12,0,8,1,0,0,0
8642245,11,0,10,0,1,0,0
8642247,1,0,1,0,0,0,0
8642251,6,0,6,0,0,0,0
8642255,45,0,44,0,0,0,0
8642266,8,0,6,2,0,0,0
8642271,1,0,0,0,1,0,0
8642275,5,0,2,3,0,0,0
8642276,14,0,1,10,2,0,0
8642280,39,0,30,3,5,0,0
8642281,7,1,2,2,2,0,0
8642282,88,0,70,5,9,0,0
8642285,11,0,3,1,6,0,1
8642287,4,0,4,0,0,0,0
8642291,2,0,0,1,1,0,0
8642295,20,0,17,3,0,0,0
8642299,1,0,0,1,0,0,0
8642300,4,0,3,0,1,0,0
8642305,206,0,145,28,20,0,0
8642306,57,0,44,6,5,0,0
8642307,12,0,4,2,6,0,0
8642309,9,0,2,0,7,0,0
8642321,5,0,4,0,1,0,0
8642326,26,0,10,2,14,0,0
8642342,11,0,9,1,1,0,0
8642349,20,0,9,8,2,0,0
8642427,10,0,5,2,2,0,0
8642429,4,0,1,1,1,0,0
8642440,32,1,6,2,23,0,0
8642444,2,0,0,0,2,0,0
8642447,2,0,0,0,2,0,0
8642452,1,0,1,0,0,0,0
8642454,7,0,3,1,3,0,0
8642456,1,0,1,0,0,0,0
8642457,13,0,1,0,12,0,0
8642458,23,0,21,2,0,0,0
8642461,16,0,9,1,5,0,0
8642463,6,0,5,0,1,0,0
8642464,12,1,3,0,8,0,0
8642467,6,0,5,0,1,0,0
8642468,3,0,2,1,0,0,0
8642478,41,0,28,6,5,0,0
8642485,2,0,1,1,0,0,0
8642489,4,0,0,0,4,0,0
8642491,3,0,0,0,2,0,0
8642496,16,0,11,2,3,0,0
8642500,61,0,50,6,3,0,0
8642503,92,1,82,1,3,0,0
8642511,1,0,0,1,0,0,0
8642531,32,0,13,4,15,0,0
8642533,1,0,1,0,0,0,0
8642539,10,0,9,0,0,0,0
8642540,17,1,15,0,1,0,0
8642544,4,0,1,3,0,0,0
8642547,31,0,27,1,0,0,0
8642552,5,0,0,3,2,0,0
8642555,9,0,1,0,8,0,0
8642557,23,0,19,3,1,0,0
8642558,58,1,16,5,33,0,1
8642562,7,0,2,0,5,0,0
8642565,31,0,19,4,5,0,0
8642567,3,0,1,1,1,0,0
8642570,10,0,8,2,0,0,0
8642572,2,0,0,1,0,0,0
8642573,6,0,5,0,0,0,0
8642646,1,0,0,0,1,0,0
8642649,7,0,3,0,4,0,0
8642650,2,0,1,0,1,0,0
8643629,48,0,33,3,8,0,0
8643631,43,0,35,3,4,0,0
8643632,1,0,1,0,0,0,0
8643636,7,0,0,0,6,0,0
8643637,40,0,35,2,2,0,0
8643638,1,0,0,0,1,0,0
8643639,2,0,2,0,0,0,0
8643640,1,0,1,0,0,0,0
8643645,12,0,8,1,2,0,0
8643649,11,0,4,1,6,0,0
8643651,1,0,0,0,1,0,0
8643654,6,0,0,0,6,0,0
8643657,6,0,1,0,5,0,0
8643658,4,0,1,1,2,0,0
8643659,82,0,73,4,1,0,0
8643660,31,0,22,1,7,0,0
8643663,4,0,0,1,3,0,0
8643672,8,0,2,3,3,0,0
8643674,1,0,1,0,0,0,0
8643675,172,0,118,27,20,0,0
8643676,13,0,4,0,7,0,0
8643688,1,0,0,0,1,0,0
8643689,24,1,1,1,19,0,0
8643709,2,0,2,0,0,0,0
8643710,5,0,3,1,1,0,0
8643714,1,0,0,1,0,0,0
8643725,1,0,1,0,0,0,0
8643728,5,0,5,0,0,0,0
8643729,11,0,6,0,5,0,0
8643730,9,0,5,1,3,0,0
8643732,3,0,0,0,3,0,0
8643734,7,0,1,0,6,0,0
8643740,1,0,0,0,1,0,0
8643741,4,0,2,2,0,0,0
8643744,4,0,1,0,3,0,0
8643754,6,0,0,0,6,0,0
8643756,14,0,8,1,5,0,0
8643780,63,0,53,5,5,0,0
8643781,1,0,1,0,0,0,0
8643788,8,0,4,1,3,0,0
8643791,3,0,0,0,3,0,0
8643798,1,0,0,1,0,0,0
8643802,9,0,2,0,6,0,0
8643805,2,0,0,1,1,0,0
8643806,11,0,8,2,1,0,0
8643830,65,5,29,15,12,0,0
8643832,21,0,14,1,3,0,0
8643833,2,0,1,0,0,0,0
8643835,4,0,4,0,0,0,0
8643836,9,0,2,2,5,0,0
8643837,1,0,1,0,0,0,0
8643840,89,0,82,0,3,0,0
8643843,9,0,0,0,9,0,0
8643844,21,0,21,0,0,0,0
8643845,18,0,1,11,4,0,0
8643846,26,1,10,1,12,0,1
8643848,2,0,1,0,1,0,0
8643853,52,1,36,5,4,1,0
8643857,19,0,14,2,2,0,0
8643859,1,0,0,0,1,0,0
8643861,12,0,8,3,1,0,0
8643865,89,0,78,5,3,0,0
8643866,8,0,3,3,1,0,1
8643867,1,0,0,1,0,0,0
8643879,3,0,0,3,0,0,0
8643884,8,0,7,0,1,0,0
8643886,277,0,205,35,15,0,0
8643889,30,0,22,2,5,0,0
8643890,3,0,2,0,1,0,0
8643891,1,0,1,0,0,0,0
8643892,1,0,1,0,0,0,0
8643893,1,0,1,0,0,0,0
8643897,12,0,7,0,2,0,0
8643899,1,0,0,0,1,0,0
8643901,125,0,113,3,3,1,2
8643902,46,0,29,4,12,0,0
8643906,4,0,3,1,0,0,0
8643908,112,0,92,9,3,0,0
8643910,13,0,8,3,2,0,0
8643916,92,1,74,10,1,0,0
8643917,11,0,11,0,0,0,0
8643918,6,0,4,1,1,0,0
8643939,4,0,1,1,2,0,0
8643951,10,0,2,0,8,0,0
8643961,9,0,4,1,4,0,0
8643962,235,0,202,23,7,0,0
8643968,2,0,0,0,2,0,0
8643969,7,0,6,0,1,0,0
8643977,9,0,1,1,6,0,0
8643990,1,0,1,0,0,0,0
8643994,6,0,4,0,2,0,0
8643996,6,0,6,0,0,0,0
8644004,12,0,9,0,3,0,0
8644007,3,0,1,2,0,0,0
8644008,46,0,39,2,4,0,0
8644042,19,0,16,0,3,0,0
8644045,2,0,1,0,1,0,0
8644050,23,0,1,18,2,0,0
8644052,83,0,63,10,4,0,0
8644054,6,0,4,0,2,0,0
8644055,4,0,0,0,4,0,0
8644058,4,0,4,0,0,0,0
8644066,15,0,9,3,2,0,1
8644072,9,0,2,4,3,0,0
8644077,4,0,0,2,2,0,0
8644079,10,1,3,0,6,0,0
8644083,45,0,43,0,0,0,0
8644084,31,0,1,1,29,0,0
8644089,3,0,1,2,0,0,0
8644090,16,2,13,0,1,0,0
8644116,8,0,3,2,3,0,0
8644117,4,0,2,0,2,0,0
8644119,30,0,26,1,3,0,0
8644146,1,0,0,0,1,0,0
8644150,6,0,6,0,0,0,0
8644184,1,0,1,0,0,0,0
8644185,8,0,1,2,2,0,0
8644188,1,0,0,1,0,0,0
8644192,7,0,3,1,2,0,0
8644206,12,0,0,0,11,0,0
8644207,10,0,8,0,2,0,0
8644209,15,0,10,0,4,0,0
8644213,21,0,16,4,0,0,0
8644219,10,0,8,0,0,0,0
8644221,10,0,4,2,2,0,0
8644223,28,0,13,3,10,0,2
8644225,25,0,18,4,0,0,0
8644228,149,0,135,8,4,0,0
8644231,31,0,16,9,6,0,0
8644235,51,0,45,3,2,0,0
8644237,6,0,2,1,2,0,1
8644238,1,0,0,0,0,0,0
8644240,1,0,0,0,1,0,0
8644263,3,0,1,0,2,0,0
8644278,10,0,9,0,0,0,0
8644280,2,0,0,0,2,0,0
8644285,32,0,23,5,0,0,0
8644286,86,0,73,3,9,0,0
8644288,11,0,5,1,5,0,0
8644290,44,0,41,1,0,0,0
8644291,9,0,0,3,6,0,0
8644313,1,0,0,0,1,0,0
8644315,3,0,1,0,1,0,0
8644320,1,0,1,0,0,0,0
8644321,4,0,0,0,4,0,0
8644322,1,0,1,0,0,0,0
8644331,8,0,5,2,1,0,0
8644336,99,8,44,4,38,0,1
8644341,36,0,20,0,16,0,0
8644342,2,0,1,1,0,0,0
8644344,6,1,4,1,0,0,0
8644363,14,0,12,2,0,0,0
8644365,42,0,31,6,4,0,0
8644374,1,0,0,0,1,0,0
8644376,33,0,12,8,13,0,0
8644377,3,0,2,0,1,0,0
8644378,3,0,2,1,0,0,0
8644380,52,1,21,11,13,0,0
8644381,2,0,0,0,1,0,0
8644382,13,0,13,0,0,0,0
8644383,3,0,0,0,3,0,0
8644385,3,0,2,0,1,0,0
8644397,12,0,8,4,0,0,0
8644398,17,0,16,0,0,0,0
8644404,1,0,1,0,0,0,0
8644407,20,0,13,5,2,0,0
8644409,2,0,0,0,2,0,0
8644411,98,0,76,5,9,0,0
8644414,7,0,3,1,2,0,0
8644416,4,0,0,0,4,0,0
8644418,76,1,32,9,29,0,0
8644421,2,0,1,0,1,0,0
8644422,7,0,3,2,2,0,0
8644423,1,0,0,1,0,0,0
8644424,59,1,37,13,5,0,0
8644432,5,0,1,3,1,0,0
8644435,3,0,0,2,1,0,0
8644438,1,0,0,0,1,0,0
8644439,5,0,0,0,5,0,0
8644444,217,2,102,15,92,1,1
8644446,20,0,13,3,2,0,0
8644448,4,0,3,1,0,0,0
8644454,17,0,16,0,1,0,0
8644459,1,0,1,0,0,0,0
8644461,11,0,5,0,6,0,0
8644462,29,0,26,0,1,0,0
8644464,148,1,123,12,6,0,0
8644465,7,0,7,0,0,0,0
8644466,16,0,4,3,9,0,0
8644468,1,0,0,0,1,0,0
8644471,15,0,1,1,13,0,0
8644475,27,0,11,4,10,0,0
8644476,21,0,21,0,0,0,0
8644481,2,0,1,1,0,0,0
8644485,2,0,1,0,1,0,0
8644488,93,0,66,13,11,0,0
8644489,2,0,2,0,0,0,0
8644493,12,1,2,1,8,0,0
8644495,2,0,1,1,0,0,0
8644499,55,0,19,2,30,0,0
8644500,43,0,12,14,16,0,0
8644501,3,0,1,1,0,0,0
8644503,21,0,18,1,1,0,0
8644509,67,1,50,4,7,0,0
8644515,12,0,2,0,10,0,0
8644518,9,0,5,2,2,0,0
8644519,17,0,11,5,1,0,0
8644520,2,0,2,0,0,0,0
8644527,12,0,3,4,3,0,1
8644529,1,0,1,0,0,0,0
8644531,8,0,1,0,7,0,0
8644532,14,0,4,2,7,0,0
8644534,4,0,4,0,0,0,0
8644538,1,0,1,0,0,0,0
8644541,4,0,3,1,0,0,0
8644544,5,0,0,3,2,0,0
8644545,4,0,1,1,1,0,0
8644549,3,0,3,0,0,0,0
8644551,16,0,2,1,13,0,0
8644559,16,0,6,2,8,0,0
8644562,1,0,1,0,0,0,0
8644563,81,0,61,7,2,0,0
8644565,509,5,48,203,231,0,1
8644567,20,0,5,8,6,0,0
8644570,4,0,1,0,3,0,0
8644572,35,0,20,2,11,0,0
8644574,17,0,12,0,4,0,0
8644576,31,0,20,2,8,0,0
8644577,11,0,5,3,3,0,0
8644578,6,0,1,0,5,0,0
8644580,17,0,11,2,4,0,0
8644581,4,0,4,0,0,0,0
8644583,7,0,6,0,0,0,0
8644586,285,1,102,25,146,1,3
8644598,2,0,1,0,1,0,0
8644599,4,0,4,0,0,0,0
8644600,18,0,6,5,6,0,0
8644604,2,0,0,1,1,0,0
8644606,64,0,51,3,3,0,2
8644607,3,0,1,0,2,0,0
8644609,112,3,33,59,9,0,0
8644611,1,0,1,0,0,0,0
8644613,4,0,3,0,1,0,0
8644629,1,0,1,0,0,0,0
8644630,2,0,1,0,1,0,0
8644635,2,0,1,1,0,0,0
8644637,13,0,5,0,7,0,0
8644641,18,0,4,8,6,0,0
8644643,36,0,34,2,0,0,0
8644647,3,0,1,0,2,0,0
8644650,1,0,0,0,1,0,0
8644652,2,0,1,1,0,0,0
8644658,74,0,59,6,1,0,1
8644661,11,0,0,0,11,0,0
8644662,30,0,7,16,5,0,0
8644663,2,0,1,0,1,0,0
8644665,3,0,1,1,1,0,0
8644667,6,1,3,0,0,0,0
8644668,9,0,0,0,8,0,0
8644670,161,0,132,12,15,0,0
8644673,24,1,11,4,7,0,0
8644675,37,0,34,2,1,0,0
8644681,1,0,1,0,0,0,0
8644682,15,1,9,3,2,0,0
8644688,6,0,1,1,4,0,0
8644689,5,0,3,1,0,0,0
8644691,1,0,0,0,1,0,0
8644702,19,0,2,8,9,0,0
8644704,71,0,58,10,0,0,0
8644711,21,0,19,1,0,0,0
8644715,10,0,4,2,4,0,0
8644723,29,1,7,5,16,0,0
8644726,444,0,63,34,334,0,0
8644727,16,0,12,3,1,0,0
8644729,3,0,1,0,2,0,0
8644732,2,0,2,0,0,0,0
8644735,4,0,0,0,4,0,0
8644738,9,0,4,2,3,0,0
8644739,16,0,6,4,5,0,0
8644740,275,0,191,51,20,0,1
8644743,41,1,22,5,12,0,0
8644752,2,0,1,0,1,0,0
8644754,1,0,1,0,0,0,0
8644757,7,0,6,0,1,0,0
8644759,2,0,1,0,1,0,0
8644760,11,0,6,1,4,0,0
8644761,4,0,1,0,3,0,0
8644763,11,1,7,0,3,0,0
8644768,16,0,11,3,0,0,0
8644772,4,0,4,0,0,0,0
8644778,38,1,12,4,20,0,0
8644786,4,0,0,1,3,0,0
8644787,3,0,3,0,0,0,0
8644791,25,0,19,1,1,0,0
8644792,2,0,2,0,0,0,0
8644799,2,0,2,0,0,0,0
8644803,1,0,0,1,0,0,0
8644810,1,0,0,1,0,0,0
8644812,6,0,5,0,1,0,0
8644813,4,0,4,0,0,0,0
8644814,4,0,4,0,0,0,0
8644821,60,0,56,1,1,0,0
8644822,55,0,42,3,6,0,0
8644826,99,2,83,4,6,0,0
8644828,5,0,0,2,2,0,0
8644829,2,0,1,1,0,0,0
8644833,1,0,0,0,1,0,0
8644835,5,0,3,1,1,0,0
8644836,54,0,50,2,1,0,0
8644841,2,0,2,0,0,0,0
8644844,57,2,27,12,13,0,0
8644847,1,0,0,0,1,0,0
8644851,6,0,5,0,0,0,0
8644864,1,0,0,0,1,0,0
8644869,7,0,2,0,4,0,0
8644872,1,0,1,0,0,0,0
8644874,17,2,13,2,0,0,0
8644875,5,0,1,1,2,0,0
8644879,11,0,10,0,1,0,0
8644888,1,0,1,0,0,0,0
8644892,11,0,3,1,6,0,1
8644895,8,0,2,3,2,0,0
8644903,17,0,14,2,0,0,0
8644905,25,1,7,3,14,0,0
8644910,27,0,17,4,6,0,0
8644915,3,0,3,0,0,0,0
8644916,1,0,1,0,0,0,0
8644923,3,1,2,0,0,0,0
8644925,42,0,33,5,0,0,1
8644926,13,0,2,3,7,0,0
8644932,22,0,18,3,1,0,0
8644949,2,0,1,1,0,0,0
8644954,2,0,1,1,0,0,0
8644956,1,0,0,0,1,0,0
8644959,28,0,25,0,1,0,0
8644967,2,0,0,0,2,0,0
8644968,4,0,4,0,0,0,0
8644969,12,1,7,2,1,0,0
8644972,2,0,1,0,1,0,0
8644976,5,0,0,1,4,0,0
8644978,6,0,3,3,0,0,0
8644982,6,0,1,1,3,0,0
8644987,4,0,1,0,3,0,0
8644992,8,2,3,2,0,0,0
8645002,85,0,15,18,47,0,2
8645007,2,0,1,1,0,0,0
8645008,1,0,0,0,1,0,0
8645009,62,3,21,8,28,0,0
8645025,7,0,5,1,1,0,0
8645031,1,0,0,1,0,0,0
8645033,14,0,9,2,3,0,0
8645037,10,0,5,3,2,0,0
8645039,2,0,1,1,0,0,0
8645044,11,0,10,1,0,0,0
8645049,1,0,0,0,1,0,0
8645064,6,0,4,2,0,0,0
8645070,9,1,2,0,6,0,0
8645071,7,0,4,2,0,0,0
8645082,1,0,1,0,0,0,0
8645083,32,0,9,1,22,0,0
8645084,13,0,6,2,4,0,0
8645088,1,0,0,0,1,0,0
8645101,17,0,14,2,1,0,0
8645104,97,0,48,25,12,0,0
8645110,6,0,3,0,3,0,0
8645117,13,0,13,0,0,0,0
8645123,2,0,2,0,0,0,0
8645126,10,0,9,1,0,0,0
8645128,68,0,55,7,3,0,0
8645130,3,0,1,1,0,0,0
8645131,3,0,0,2,0,0,0
8645133,1,0,0,0,1,0,0
8645136,1,0,1,0,0,0,0
8645139,46,0,37,6,2,0,1
8645161,72,0,59,2,0,0,0
8645169,69,0,49,6,3,0,0
8645170,26,0,21,0,3,0,0
8645190,7,0,0,1,5,0,0
8645194,20,0,9,7,1,0,1
8645204,28,0,24,1,2,0,0
8645208,8,0,3,3,2,0,0
8645214,6,0,3,0,3,0,0
8645216,21,0,7,1,13,0,0
8645219,1,0,0,0,0,0,0
8645226,69,0,57,1,7,0,1
8645231,5,1,3,0,1,0,0
8645238,10,0,6,1,2,0,1
8645240,8,0,3,3,1,0,0
8645242,1,0,0,0,0,0,0
8645252,17,0,17,0,0,0,0
8645254,2,0,1,0,1,0,0
8645257,1,0,0,0,1,0,0
8645259,5,0,1,1,3,0,0
8645260,7,1,4,0,2,0,0
8645265,6,2,3,0,1,0,0
8645266,6,0,1,0,5,0,0
8645270,2,0,2,0,0,0,0
8645272,3,0,2,1,0,0,0
8645281,2,0,0,0,2,0,0
8645287,2,0,0,0,1,0,0
8645289,12,0,12,0,0,0,0
8645290,15,0,12,2,0,0,0
8645293,77,2,34,7,32,0,1
8645294,2,0,0,1,1,0,0
8645297,7,0,2,0,4,0,0
8645298,6,0,4,1,1,0,0
8645300,3,0,0,1,1,0,0
8645303,39,2,12,4,19,0,0
8645308,6,0,0,0,6,0,0
8645314,5,0,3,1,1,0,0
8645320,23,1,13,0,8,0,0
8645325,2,0,2,0,0,0,0
8645329,7,0,5,0,2,0,0
8645332,25,1,2,2,20,0,0
8645333,20,0,13,2,4,0,0
8645338,8,0,6,0,0,0,0
8645339,2,0,1,0,1,0,0
8645340,8,0,7,1,0,0,0
8645360,8,0,0,4,4,0,0
8645362,3,0,2,0,1,0,0
8645364,1,0,0,0,1,0,0
8645370,2,0,2,0,0,0,0
8645375,3,0,1,2,0,0,0
8645376,132,0,16,64,49,0,0
8645377,14,0,13,0,1,0,0
8645379,1,0,1,0,0,0,0
8645380,8,0,2,0,6,0,0
8645384,7,0,0,0,7,0,0
8645386,54,0,46,5,3,0,0
8645538,1,0,0,0,1,0,0
8645541,1,0,0,1,0,0,0
8645543,4,0,0,1,3,0,0
8645546,12,0,7,1,3,1,0
8645548,8,1,4,1,2,0,0
8645551,3,0,2,0,1,0,0
8645554,107,0,52,10,41,0,0
8645556,1,0,1,0,0,0,0
8645559,11,0,3,1,7,0,0
8645562,37,0,31,5,1,0,0
8645566,11,1,2,2,5,0,1
8645568,51,0,47,3,1,0,0
8645569,3,0,1,0,2,0,0
8645574,11,0,8,0,3,0,0
8645575,6,0,2,0,0,0,0
8645580,1,0,0,0,1,0,0
8645582,3,0,0,0,3,0,0
8645586,13,0,3,0,8,0,0
8645589,76,0,7,31,35,1,0
8645600,15,0,14,0,1,0,0
8645601,1,0,0,0,1,0,0
8645602,47,0,29,3,7,0,0
8645604,88,0,69,6,2,0,0
8645610,18,0,15,1,1,0,0
8645612,4,0,0,2,2,0,0
8645615,1,0,0,0,1,0,0
8645617,3,0,1,0,2,0,0
8645620,1,0,1,0,0,0,0
8645640,3,0,2,1,0,0,0
8645641,2,0,1,0,1,0,0
8645645,1,0,0,0,1,0,0
8645646,29,4,11,1,13,0,0
8645647,25,0,20,1,2,0,0
8645666,31,0,19,3,6,0,0
8645673,4,0,0,0,3,0,0
8645702,19,0,0,4,14,0,0
8645703,185,1,61,16,106,0,0
8645705,18,0,1,0,17,0,0
8645709,54,0,19,6,25,0,0
8645711,1,0,1,0,0,0,0
8645712,22,0,19,2,1,0,0
8645719,2,0,1,0,1,0,0
8645720,3,0,3,0,0,0,0
8645721,2,0,0,0,2,0,0
8645722,1,0,1,0,0,0,0
8645725,7,0,4,1,2,0,0
8645731,4,0,1,0,3,0,0
8645733,3,0,2,0,1,0,0
8645737,8,0,6,2,0,0,0
8645738,7,0,1,0,6,0,0
8645740,1,0,1,0,0,0,0
8645741,4,0,2,0,2,0,0
8645744,11,0,0,0,10,0,0
8645746,22,0,1,13,5,0,0
8645750,1,0,0,0,1,0,0
8645753,1,0,1,0,0,0,0
8645755,20,0,16,2,1,0,0
8645759,3,0,2,0,1,0,0
8645760,9,0,4,0,5,0,0
8645764,1,0,0,1,0,0,0
8645766,52,0,37,4,10,0,0
8645768,2,0,0,0,2,0,0
8645770,44,0,30,4,4,0,0
8645772,1,0,1,0,0,0,0
8645775,2,0,2,0,0,0,0
8645789,4,0,3,1,0,0,0
8645790,12,0,6,3,1,0,0
8645791,1,0,1,0,0,0,0
8645795,19,1,11,5,1,0,0
8645798,12,0,6,4,2,0,0
8645799,1,0,0,0,1,0,0
8645805,75,0,51,7,7,0,1
8645807,5,0,0,2,3,0,0
8645809,7,0,6,1,0,0,0
8645811,1,0,1,0,0,0,0
8645818,20,1,6,1,11,0,0
8645822,5,0,0,0,5,0,0
8645823,34,0,17,13,4,0,0
8645967,5,0,3,0,1,0,1
8645969,142,0,82,43,11,0,0
8645974,16,0,10,4,2,0,0
8645982,1,0,0,0,1,0,0
8645989,11,0,8,0,3,0,0
8645990,22,0,13,7,2,0,0
8645992,56,0,47,3,1,0,0
8645997,51,1,41,3,5,0,0
8645999,2,0,0,2,0,0,0
8646006,3,0,1,0,2,0,0
8646007,14,0,10,0,3,0,0
8646008,5,0,1,0,3,0,0
8646009,48,2,42,0,3,0,0
8646011,5,0,1,2,1,0,0
8646012,78,0,56,14,7,0,0
8646013,139,0,115,10,8,0,0
8646015,7,0,6,0,1,0,0
8646019,8,0,1,1,6,0,0
8646020,2,0,0,1,1,0,0
8646022,20,0,13,3,3,0,1
8646023,11,0,7,2,1,0,0
8646024,4,0,2,0,2,0,0
8646026,3,0,1,0,2,0,0
8646027,103,0,74,18,5,0,0
8646029,79,0,63,9,4,0,0
8646032,13,0,9,2,2,0,0
8646036,2,0,1,0,1,0,0
